,id,Date,source,symbols,dayofweek
8985,1018704565770711000,2018-07-16,Poolsnsun,RHI,Mon
8986,1018704635916378100,2018-07-16,ramcqueary,CRZO,Mon
8987,1018704969812381700,2018-07-16,DZierler,HIMX,Mon
8988,1018705136800206800,2018-07-16,yl314,ON,Mon
8989,1018705919000174600,2018-07-16,TradeThePattern,CTAS,Mon
8990,1018706164274458600,2018-07-16,Trade_Striker,CTAS,Mon
8991,1018706497214111700,2018-07-16,EGPtony,DDR,Mon
8992,1018706585961590800,2018-07-16,elecnico93,MAT,Mon
8993,1018706682317365200,2018-07-16,elecnico93,NTNX,Mon
8994,1018706791058804700,2018-07-16,traderead,XRX,Mon
8995,1018767195676045300,2018-07-16,shortvolumes,NTNX,Mon
8996,1018767766856327200,2018-07-16,MScreener,AGN,Mon
8997,1018768700361584600,2018-07-16,FinInvTr,NVAX,Mon
8998,1018768707093295100,2018-07-16,1MinuteStock,BBY,Mon
8999,1018768738114469900,2018-07-16,TheMarketsDaily,LLL,Mon
9000,1018768979257643000,2018-07-16,OLEGEFF,ED,Mon
9001,1018769152016871400,2018-07-16,TranscriptDaily,EVHC,Mon
9002,1018769197122441200,2018-07-16,OLEGEFF,MO,Mon
9003,1018769448856178700,2018-07-16,gh861578,CPB,Mon
9004,1018770556462641200,2018-07-16,juicefund,GNTX,Mon
9005,1018771262875881500,2018-07-16,bellwalters3,CPB,Mon
9006,1018771575326330900,2018-07-16,ConsumerFeed,VLO,Mon
9007,1018771725012566000,2018-07-16,shortvolumes,HSY,Mon
9008,1018771855220633600,2018-07-16,TranscriptDaily,CME,Mon
9009,1018772284943884300,2018-07-16,Oldie_Records,CBS,Mon
9010,1018772433057218600,2018-07-16,InvestingStockz,CME,Mon
9011,1018772507061465100,2018-07-16,dhhisasue,TRIP,Mon
9012,1018772675005681700,2018-07-16,Milton_FMR,GNTX,Mon
9013,1018773110848450600,2018-07-16,TranscriptDaily,PRU,Mon
9014,1018773809715957800,2018-07-16,ThisLincolnian,CRZO,Mon
9015,1018774150264098800,2018-07-16,WeekHerald,CRZO,Mon
9016,1018774469530267600,2018-07-16,themarketisopen,GLUU,Mon
9017,1018774529559203800,2018-07-16,ConsumerFeed,AES,Mon
9018,1018774582088437800,2018-07-16,Filapek,PRU,Mon
9019,1018774750162587600,2018-07-16,1MinuteStock,BBY,Mon
9020,1018775088936771600,2018-07-16,ConsumerFeed,K,Mon
9021,1018775812345155600,2018-07-16,Oldie_Records,TMUS,Mon
9022,1018776568817246200,2018-07-16,Oldie_Records,ON,Mon
9023,1018777018576453600,2018-07-16,1MinuteStock,CBS,Mon
9024,1018778778451886100,2018-07-16,cstheory,K,Mon
9025,1018779162197229600,2018-07-16,TraderXimo,GNTX,Mon
9026,1018779336864911400,2018-07-16,dispatchtribune,TMUS,Mon
9027,1018779718957588500,2018-07-16,dakotafinancial,MTD,Mon
9028,1018779789904236500,2018-07-16,PPPMMMY,DISCA,Mon
9029,1018780049967853600,2018-07-16,TheMarketsDaily,MTD,Mon
9030,1018780051716878300,2018-07-16,ThisLincolnian,PAH,Mon
9031,1018780069093953500,2018-07-16,ThisLincolnian,NFX,Mon
9032,1018780250543538200,2018-07-16,SeekingAlpha,AGN,Mon
9033,1018780307435282400,2018-07-16,OlympiaReport,NFX,Mon
9034,1018780453728374800,2018-07-16,WeekHerald,PAH,Mon
9035,1018780472850206700,2018-07-16,WeekHerald,NFX,Mon
9036,1018780539359191000,2018-07-16,1MinuteStock,HTZ,Mon
9037,1018780551287836700,2018-07-16,dispatchtribune,PRGO,Mon
9038,1018780576814428200,2018-07-16,dispatchtribune,NFX,Mon
9039,1018780690484285400,2018-07-16,TranscriptDaily,NSC,Mon
9040,1018780692707184600,2018-07-16,TranscriptDaily,MUR,Mon
9041,1018781500651855900,2018-07-16,ThisLincolnian,ILMN,Mon
9042,1018781561372774400,2018-07-16,OlympiaReport,PNR,Mon
9043,1018781763844309000,2018-07-16,WeekHerald,PNR,Mon
9044,1018782053746204700,2018-07-16,AviseAnalytics,AGN,Mon
9045,1018782291622027300,2018-07-16,traderead,BBY,Mon
9046,1018782294054768600,2018-07-16,FinInvTr,MO,Mon
9047,1018782298345476100,2018-07-16,StocksPredictr,RCL,Mon
9048,1018782727016013800,2018-07-16,OlympiaReport,EXR,Mon
9049,1018782732623720400,2018-07-16,TheMarketsDaily,NTAP,Mon
9050,1018782751678320600,2018-07-16,marketexclusive,SLCA,Mon
9051,1018783153601818600,2018-07-16,dispatchtribune,EXR,Mon
9052,1018783375937720300,2018-07-16,Oldie_Records,CTAS,Mon
9053,1018783399652352000,2018-07-16,TheAssetMan,TRIP,Mon
9054,1018783498289729500,2018-07-16,dakotafinancial,DPS,Mon
9055,1018783714459947000,2018-07-16,CFDs_Education,CTAS,Mon
9056,1018783924028346400,2018-07-16,gh861578,TSN,Mon
9057,1018783935575285800,2018-07-16,ledgerzette,DPS,Mon
9058,1018783944832180200,2018-07-16,ledgerzette,MTD,Mon
9059,1018784593632059400,2018-07-16,Oldie_Records,PXD,Mon
9060,1018785321457029100,2018-07-16,1MinuteStock,CBS,Mon
9061,1018785900770287600,2018-07-16,stockbard,YUM,Mon
9062,1018786823072616400,2018-07-16,shortvolumes,GG,Mon
9063,1018787037997162500,2018-07-16,SwingTradeAsx,CMI,Mon
9064,1018787878162325500,2018-07-16,ThisLincolnian,PRGO,Mon
9065,1018788232375480300,2018-07-16,WeekHerald,ILMN,Mon
9066,1018788260993294300,2018-07-16,gh861578,TSN,Mon
9067,1018788590422118400,2018-07-16,1bryandl,MO,Mon
9068,1018789071118852100,2018-07-16,SwingTradeAsx,CMI,Mon
9069,1018789195714842600,2018-07-16,The_CasualSmart,ESRX,Mon
9070,1018789324135936000,2018-07-16,TranscriptDaily,AMTD,Mon
9071,1018789586359775200,2018-07-16,sardinasystems,INTU,Mon
9072,1018789600603471900,2018-07-16,1MinuteStock,CBS,Mon
9073,1018790180323516400,2018-07-16,dakotafinancial,NDAQ,Mon
9074,1018790320883028000,2018-07-16,AnalystWire,ALK,Mon
9075,1018790502097932300,2018-07-16,OlympiaReport,EQT,Mon
9076,1018790517767884800,2018-07-16,TheMarketsDaily,NDAQ,Mon
9077,1018790528660463600,2018-07-16,TheMarketsDaily,AMTD,Mon
9078,1018790576744030200,2018-07-16,ledgerzette,EXR,Mon
9079,1018790747749978100,2018-07-16,WeekHerald,JWN,Mon
9080,1018791851032219600,2018-07-16,Oldie_Records,GNTX,Mon
9081,1018792429674086400,2018-07-16,ejlazar,UTX,Mon
9082,1018792507302244400,2018-07-16,likekeem,UA,Mon
9083,1018792533445443600,2018-07-16,imworksofficial,UTX,Mon
9084,1018794423998558200,2018-07-16,PipsToDollars,BBY,Mon
9085,1018795126359932900,2018-07-16,FinInvTr,VLO,Mon
9086,1018795263622893600,2018-07-16,Watershed_Ltd,MO,Mon
9087,1018795271176773600,2018-07-16,Watershed_Ltd,MO,Mon
9088,1018795389351161900,2018-07-16,1MinuteStock,HTZ,Mon
9089,1018795885088641000,2018-07-16,shortvolumes,DLTR,Mon
9090,1018796396537761800,2018-07-16,1MinuteStock,CI,Mon
9091,1018796611185664000,2018-07-16,OlympiaReport,TMUS,Mon
9092,1018796710913609700,2018-07-16,bellwalters3,TSN,Mon
9093,1018796896490487800,2018-07-16,bitnewstv,TRIP,Mon
9094,1018796919978709000,2018-07-16,TalkMarkets,JEC,Mon
9095,1018796958692139000,2018-07-16,dispatchtribune,TMUS,Mon
9096,1018797392332841000,2018-07-16,ThisLincolnian,ORLY,Mon
9097,1018797461412905000,2018-07-16,TheBurdetteLawF,GNTX,Mon
9098,1018797861440548900,2018-07-16,whatsonthorold2,SYY,Mon
9099,1018797905388466200,2018-07-16,Stock_News_Now,SLCA,Mon
9100,1018797909297586200,2018-07-16,whatsonthorold2,AYI,Mon
9101,1018797943464321000,2018-07-16,mmahotstuff1,SYY,Mon
9102,1018798017179213800,2018-07-16,mmahotstuff1,AYI,Mon
9103,1018798151908540400,2018-07-16,1MinuteStock,BBY,Mon
9104,1018798193541353500,2018-07-16,reurope_stock,AYI,Mon
9105,1018798231189381100,2018-07-16,bibeypost_stock,SYY,Mon
9106,1018798292409430000,2018-07-16,bibeypost_stock,AYI,Mon
9107,1018798634077511700,2018-07-16,whatsonthorold2,TWX,Mon
9108,1018798647297888300,2018-07-16,FinInvTr,BBT,Mon
9109,1018798877363851300,2018-07-16,reurope_stock,TWX,Mon
9110,1018798878143885300,2018-07-16,InfinitusCap,VLO,Mon
9111,1018798947953987600,2018-07-16,bibeypost_stock,TWX,Mon
9112,1018799088693907500,2018-07-16,Allstocknews,DRI,Mon
9113,1018799730107867100,2018-07-16,MareaInformativ,TRIP,Mon
9114,1018799780460482600,2018-07-16,MareaInformativ,MDLZ,Mon
9115,1018799820641882100,2018-07-16,MareaInformativ,GNCA,Mon
9116,1018800096778047500,2018-07-16,whatsonthorold2,EOG,Mon
9117,1018800167275778000,2018-07-16,1MinuteStock,BBY,Mon
9118,1018800244807684100,2018-07-16,mmahotstuff1,EOG,Mon
9119,1018800381508366300,2018-07-16,Guylevy84,ESRX,Mon
9120,1018800496486899700,2018-07-16,EnterpriseLeade,TMUS,Mon
9121,1018800632206188500,2018-07-16,bibeypost_stock,EOG,Mon
9122,1018800922904940500,2018-07-16,whatsonthorold2,APC,Mon
9123,1018800995806187500,2018-07-16,stockbard,TAP,Mon
9124,1018801032749600800,2018-07-16,mmahotstuff1,APC,Mon
9125,1018801099300573200,2018-07-16,whatsonthorold2,LYB,Mon
9126,1018801114395938800,2018-07-16,AnalystWire,HAS,Mon
9127,1018801174084907000,2018-07-16,1MinuteStock,AET,Mon
9128,1018801271707459600,2018-07-16,mmahotstuff1,LYB,Mon
9129,1018801283837431800,2018-07-16,reurope_stock,APC,Mon
9130,1018801418122166300,2018-07-16,bibeypost_stock,APC,Mon
9131,1018801510975713300,2018-07-16,bibeypost_stock,LYB,Mon
9132,1018801560263036900,2018-07-16,drastichs,ALXN,Mon
9133,1018801615866916900,2018-07-16,drastichs,BBBY,Mon
9134,1018801659047239700,2018-07-16,drastichs,CBS,Mon
9135,1018801671344939000,2018-07-16,Stock_News_Now,DRI,Mon
9136,1018801707508207600,2018-07-16,drastichs,CNP,Mon
9137,1018801747710697500,2018-07-16,drastichs,DDR,Mon
9138,1018801791507497000,2018-07-16,drastichs,ED,Mon
9139,1018801835140894700,2018-07-16,drastichs,FRT,Mon
9140,1018801875037061100,2018-07-16,drastichs,HCP,Mon
9141,1018801875603349500,2018-07-16,EnterpriseLeade,TMUS,Mon
9142,1018801916791414800,2018-07-16,drastichs,IDXX,Mon
9143,1018801958348607500,2018-07-16,drastichs,JNPR,Mon
9144,1018801998249058300,2018-07-16,drastichs,MAT,Mon
9145,1018802039071969300,2018-07-16,drastichs,MNK,Mon
9146,1018802083242311700,2018-07-16,drastichs,MUR,Mon
9147,1018802163861114900,2018-07-16,drastichs,REG,Mon
9148,1018802203069382700,2018-07-16,drastichs,REGN,Mon
9149,1018802241367617500,2018-07-16,drastichs,SPG,Mon
9150,1018802262158737400,2018-07-16,MareaInformativ,CBS,Mon
9151,1018802281976909800,2018-07-16,drastichs,TRIP,Mon
9152,1018802285340713000,2018-07-16,MareaInformativ,COF,Mon
9153,1018802293943259100,2018-07-16,MareaInformativ,ETR,Mon
9154,1018802322296725500,2018-07-16,drastichs,UDR,Mon
9155,1018802338121822200,2018-07-16,MareaInformativ,GG,Mon
9156,1018802342370709500,2018-07-16,MareaInformativ,HAS,Mon
9157,1018802351082233900,2018-07-16,MareaInformativ,IR,Mon
9158,1018802384254980100,2018-07-16,MareaInformativ,PRU,Mon
9159,1018802404404408300,2018-07-16,MareaInformativ,SLM,Mon
9160,1018802460289388500,2018-07-16,kirillklip,GG,Mon
9161,1018802598974025700,2018-07-16,drastichs,BBBY,Mon
9162,1018802644951978000,2018-07-16,mmahotstuff1,MCK,Mon
9163,1018802658151419900,2018-07-16,drastichs,CNP,Mon
9164,1018802683942142000,2018-07-16,drastichs,DDR,Mon
9165,1018802713256185900,2018-07-16,drastichs,ED,Mon
9166,1018802739227365400,2018-07-16,drastichs,FRT,Mon
9167,1018802776363749400,2018-07-16,drastichs,HCP,Mon
9168,1018802806311084000,2018-07-16,drastichs,IDXX,Mon
9169,1018802832366030800,2018-07-16,drastichs,JNPR,Mon
9170,1018802834190602200,2018-07-16,kirillklip,GG,Mon
9171,1018802866411200500,2018-07-16,drastichs,MAT,Mon
9172,1018802893179236400,2018-07-16,drastichs,MNK,Mon
9173,1018802899013591000,2018-07-16,bibeypost_stock,MCK,Mon
9174,1018802921465679900,2018-07-16,drastichs,MUR,Mon
9175,1018802979326103600,2018-07-16,drastichs,REG,Mon
9176,1018803005578195000,2018-07-16,drastichs,REGN,Mon
9177,1018803037693980700,2018-07-16,drastichs,SPG,Mon
9178,1018803045944250400,2018-07-16,EnterpriseLeade,AJG,Mon
9179,1018803064369811500,2018-07-16,drastichs,TRIP,Mon
9180,1018803096481353700,2018-07-16,drastichs,UDR,Mon
9181,1018803310160154600,2018-07-16,MareaInformativ,HSIC,Mon
9182,1018803376505663500,2018-07-16,MareaInformativ,HIG,Mon
9183,1018803400337739800,2018-07-16,MareaInformativ,AVY,Mon
9184,1018803405240795100,2018-07-16,MareaInformativ,APC,Mon
9185,1018803411968503800,2018-07-16,MareaInformativ,AMTD,Mon
9186,1018803443815862300,2018-07-16,MareaInformativ,VIAB,Mon
9187,1018803486388052000,2018-07-16,MareaInformativ,SYF,Mon
9188,1018803837669343200,2018-07-16,HedgeyeLab,EVHC,Mon
9189,1018803999737307100,2018-07-16,whatsonthorold2,BDX,Mon
9190,1018804074274263000,2018-07-16,kirillklip,GG,Mon
9191,1018804085212921900,2018-07-16,mmahotstuff1,BDX,Mon
9192,1018804158743433200,2018-07-16,EnterpriseLeade,ADP,Mon
9193,1018804190406160400,2018-07-16,Stock_News_Now,ALK,Mon
9194,1018804369737871400,2018-07-16,bibeypost_stock,BDX,Mon
9195,1018804464055136300,2018-07-16,postkneejerk,TRIP,Mon
9196,1018804713440120800,2018-07-16,MareaInformativ,LLL,Mon
9197,1018804979119816700,2018-07-16,mattison76,TSCO,Mon
9198,1018805366178672600,2018-07-16,whatsonthorold2,DVN,Mon
9199,1018805432368992300,2018-07-16,EnterpriseLeade,AAP,Mon
9200,1018805445128081400,2018-07-16,EnterpriseLeade,MKC,Mon
9201,1018805483543695400,2018-07-16,mmahotstuff1,DVN,Mon
9202,1018805653421396000,2018-07-16,reurope_stock,DVN,Mon
9203,1018805764020940800,2018-07-16,bibeypost_stock,DVN,Mon
9204,1018805767837814800,2018-07-16,MareaInformativ,CRZO,Mon
9205,1018805790017245200,2018-07-16,MareaInformativ,RE,Mon
9206,1018805806874202100,2018-07-16,MareaInformativ,RHI,Mon
9207,1018805836435554300,2018-07-16,MareaInformativ,JNPR,Mon
9208,1018805874784170000,2018-07-16,MareaInformativ,UHS,Mon
9209,1018806087401852900,2018-07-16,whatsonthorold2,APA,Mon
9210,1018806142229798900,2018-07-16,SethCL,BBBY,Mon
9211,1018806200840925200,2018-07-16,mmahotstuff1,APA,Mon
9212,1018806243186692100,2018-07-16,whatsonthorold2,SYMC,Mon
9213,1018806318939951100,2018-07-16,mmahotstuff1,SYMC,Mon
9214,1018806416734384100,2018-07-16,reurope_stock,APA,Mon
9215,1018806472975757300,2018-07-16,reurope_stock,SYMC,Mon
9216,1018806528328065000,2018-07-16,bibeypost_stock,APA,Mon
9217,1018806572712124400,2018-07-16,bibeypost_stock,SYMC,Mon
9218,1018806706946609200,2018-07-16,Focus_on_Dvds,HSY,Mon
9219,1018806712336306200,2018-07-16,whatsonthorold2,SJM,Mon
9220,1018806761208401900,2018-07-16,mmahotstuff1,SJM,Mon
9221,1018806901952393200,2018-07-16,reurope_stock,SJM,Mon
9222,1018806979240890400,2018-07-16,bibeypost_stock,SJM,Mon
9223,1018807090360586200,2018-07-16,MareaInformativ,PEG,Mon
9224,1018807106135318500,2018-07-16,MareaInformativ,SJM,Mon
9225,1018807124833468400,2018-07-16,MareaInformativ,MSI,Mon
9226,1018807144769114100,2018-07-16,MareaInformativ,NBL,Mon
9227,1018807213652144100,2018-07-16,MareaInformativ,HCA,Mon
9228,1018807717933150200,2018-07-16,carlymay_nz,TRIP,Mon
9229,1018807971818569700,2018-07-16,1MinuteStock,HTZ,Mon
9230,1018808224038805500,2018-07-16,1MinuteStock,ALK,Mon
9231,1018808226945609700,2018-07-16,whatsonthorold2,APD,Mon
9232,1018808376577396700,2018-07-16,mmahotstuff1,APD,Mon
9233,1018808501366345700,2018-07-16,MareaInformativ,ADSK,Mon
9234,1018808525877841900,2018-07-16,Hedgeye,EVHC,Mon
9235,1018808612033122300,2018-07-16,MareaInformativ,SLG,Mon
9236,1018808774193242100,2018-07-16,bibeypost_stock,APD,Mon
9237,1018808851276161000,2018-07-16,StockTexts,IFF,Mon
9238,1018808915620978700,2018-07-16,whatsonthorold2,ACN,Mon
9239,1018809011779653600,2018-07-16,mmahotstuff1,ACN,Mon
9240,1018809344849215500,2018-07-16,EnterpriseLeade,EOG,Mon
9241,1018809373190185000,2018-07-16,EnterpriseLeade,DXC,Mon
9242,1018809384124731400,2018-07-16,bibeypost_stock,ACN,Mon
9243,1018809429360332800,2018-07-16,EnterpriseLeade,ON,Mon
9244,1018809684986355700,2018-07-16,whatsonthorold2,CMI,Mon
9245,1018809785087643600,2018-07-16,mmahotstuff1,CMI,Mon
9246,1018809820277805000,2018-07-16,ConsumerFeed,FE,Mon
9247,1018809830994317300,2018-07-16,MareaInformativ,BZUN,Mon
9248,1018809839559028700,2018-07-16,whatsonthorold2,ROST,Mon
9249,1018809909213892600,2018-07-16,mmahotstuff1,ROST,Mon
9250,1018809958786388000,2018-07-16,reurope_stock,CMI,Mon
9251,1018810046271164400,2018-07-16,reurope_stock,ROST,Mon
9252,1018810061358067700,2018-07-16,bibeypost_stock,CMI,Mon
9253,1018810167234891800,2018-07-16,bibeypost_stock,ROST,Mon
9254,1018810226605207600,2018-07-16,FinInvTr,LYB,Mon
9255,1018810313766940700,2018-07-16,SeekingAlpha,JNPR,Mon
9256,1018810315423662100,2018-07-16,SAlphaTech,JNPR,Mon
9257,1018810346830778400,2018-07-16,Allstocknews,ALK,Mon
9258,1018810414497398800,2018-07-16,Allstocknews,IFF,Mon
9259,1018810454620033000,2018-07-16,MarketCurrents,ALK,Mon
9260,1018810467828097000,2018-07-16,ADC_CapeTown,TRIP,Mon
9261,1018810475142934500,2018-07-16,FinInvTr,FE,Mon
9262,1018810477865066500,2018-07-16,FinInvTr,IP,Mon
9263,1018810582793846800,2018-07-16,whatsonthorold2,ECL,Mon
9264,1018810630768414700,2018-07-16,mmahotstuff1,ECL,Mon
9265,1018810922666790900,2018-07-16,bibeypost_stock,ECL,Mon
9266,1018810985799409700,2018-07-16,insiderbuyings,IFF,Mon
9267,1018811218608390100,2018-07-16,whatsonthorold2,ESRX,Mon
9268,1018811263978111000,2018-07-16,AviseAnalytics,ALK,Mon
9269,1018811279782305800,2018-07-16,AviseAnalytics,JNPR,Mon
9270,1018811319489843200,2018-07-16,mmahotstuff1,ESRX,Mon
9271,1018811500528656400,2018-07-16,Kenra_Investors,BBY,Mon
9272,1018811639532019700,2018-07-16,bibeypost_stock,ESRX,Mon
9273,1018811737926225900,2018-07-16,whatsonthorold2,APD,Mon
9274,1018811794536697900,2018-07-16,EnterpriseLeade,EXPD,Mon
9275,1018811803436974100,2018-07-16,EnterpriseLeade,WLTW,Mon
9276,1018811878989074400,2018-07-16,dispatchtribune,LLL,Mon
9277,1018812119012212700,2018-07-16,bibeypost_stock,APD,Mon
9278,1018812146904453100,2018-07-16,ExecPicks,IFF,Mon
9279,1018812287149224000,2018-07-16,NWProtectors,APA,Mon
9280,1018812379843452900,2018-07-16,tgtxdough,ALXN,Mon
9281,1018812578821124100,2018-07-16,TheBurdetteLawF,CTAS,Mon
9282,1018812595476852700,2018-07-16,whatsonthorold2,WY,Mon
9283,1018812667673206800,2018-07-16,marketexclusive,JNPR,Mon
9284,1018812712946577400,2018-07-16,LargeVoidBot,HTZ,Mon
9285,1018812821629472800,2018-07-16,Samanth95738252,TRIP,Mon
9286,1018812824821420000,2018-07-16,ledgerzette,WAT,Mon
9287,1018812830764687400,2018-07-16,mmahotstuff1,WY,Mon
9288,1018812835974074400,2018-07-16,ledgerzette,IR,Mon
9289,1018812853502046200,2018-07-16,ledgerzette,TROW,Mon
9290,1018812912390103000,2018-07-16,dakotafinancial,UTX,Mon
9291,1018812942786224100,2018-07-16,whatsonthorold2,YUM,Mon
9292,1018812952592281600,2018-07-16,JohnCarlos,GNTX,Mon
9293,1018813086055137300,2018-07-16,mmahotstuff1,YUM,Mon
9294,1018813145186529300,2018-07-16,bibeypost_stock,WY,Mon
9295,1018813156548927500,2018-07-16,EnterpriseLeade,BBT,Mon
9296,1018813320449667100,2018-07-16,bibeypost_stock,YUM,Mon
9297,1018813490277077000,2018-07-16,TranscriptDaily,LLL,Mon
9298,1018813545893556200,2018-07-16,WeekHerald,INCY,Mon
9299,1018813572615458800,2018-07-16,WeekHerald,PNR,Mon
9300,1018813637564289000,2018-07-16,ConsumerFeed,IDXX,Mon
9301,1018813781844086800,2018-07-16,AnalystWire,EOG,Mon
9302,1018813787862978600,2018-07-16,OlympiaReport,INCY,Mon
9303,1018813789117042700,2018-07-16,TheMarketsDaily,IVZ,Mon
9304,1018813805017657300,2018-07-16,OlympiaReport,PNR,Mon
9305,1018814061495111700,2018-07-16,pnani456,EOG,Mon
9306,1018814243796324400,2018-07-16,dakotafinancial,WAT,Mon
9307,1018814572378148900,2018-07-16,FelChrisCap,JNPR,Mon
9308,1018814861755772900,2018-07-16,WinfieldSmart,GNTX,Mon
9309,1018814997080703000,2018-07-16,WinfieldSmart,BZUN,Mon
9310,1018814997256982500,2018-07-16,whatsonthorold2,AET,Mon
9311,1018815059907301400,2018-07-16,ataglieri1,IFF,Mon
9312,1018815134939140100,2018-07-16,mmahotstuff1,AET,Mon
9313,1018815175640612900,2018-07-16,JP_Gravitt,GNTX,Mon
9314,1018815180594171900,2018-07-16,whatsonthorold2,COF,Mon
9315,1018815195848855600,2018-07-16,bellwalters3,TSN,Mon
9316,1018815253679935500,2018-07-16,mmahotstuff1,COF,Mon
9317,1018815282503090200,2018-07-16,AnalystWire,IVZ,Mon
9318,1018815343534493700,2018-07-16,IcemanTrading,ALK,Mon
9319,1018815371745288200,2018-07-16,bibeypost_stock,AET,Mon
9320,1018815621356716000,2018-07-16,AnalystWire,CRZO,Mon
9321,1018815718220030000,2018-07-16,belle_aura,QRVO,Mon
9322,1018815782493540400,2018-07-16,trading2018,ALK,Mon
9323,1018815875971940400,2018-07-16,whatsonthorold2,JCI,Mon
9324,1018815954049011700,2018-07-16,mmahotstuff1,JCI,Mon
9325,1018816263454199800,2018-07-16,YC90567282,GG,Mon
9326,1018816353107660800,2018-07-16,AnalystWire,AMT,Mon
9327,1018816525069946900,2018-07-16,StocksPredictr,FE,Mon
9328,1018816534448410600,2018-07-16,whatsonthorold2,AGN,Mon
9329,1018816604652687400,2018-07-16,mmahotstuff1,AGN,Mon
9330,1018816639851040800,2018-07-16,GrandSupercycle,BZUN,Mon
9331,1018816662013907000,2018-07-16,EnterpriseLeade,STI,Mon
9332,1018816667202310100,2018-07-16,EnterpriseLeade,SJM,Mon
9333,1018816854012432400,2018-07-16,bibeypost_stock,AGN,Mon
9334,1018817025702072300,2018-07-16,shortvolumes,BBBY,Mon
9335,1018817166278385700,2018-07-16,RealPrav,HTZ,Mon
9336,1018817224289673200,2018-07-16,SeekingAlpha,JNPR,Mon
9337,1018817225866674200,2018-07-16,SAlphaTech,JNPR,Mon
9338,1018817238873362400,2018-07-16,mmahotstuff1,YUM,Mon
9339,1018817280237494300,2018-07-16,1MinuteStock,HTZ,Mon
9340,1018817368162754600,2018-07-16,Tech_Adoption,SYF,Mon
9341,1018817474761056300,2018-07-16,AnalystWire,AEE,Mon
9342,1018817533212811300,2018-07-16,bibeypost_stock,YUM,Mon
